invoice_id,invoice_number,customer_id,subscription_id,billing_month,invoice_date,amount,tax_rate_pct
17816,INV-202408-01312,1312,1312,2024-08,2024-08-03,30.45,5.0
17817,INV-202409-01312,1312,1312,2024-09,2024-09-01,30.45,5.0
17818,INV-202410-01312,1312,1312,2024-10,2024-10-03,30.45,5.0
17819,INV-202411-01312,1312,1312,2024-11,2024-11-03,30.45,5.0
17820,INV-202412-01312,1312,1312,2024-12,2024-12-03,30.45,5.0
17821,INV-202405-01313,1313,1313,2024-05,2024-05-02,9.45,5.0
17822,INV-202406-01313,1313,1313,2024-06,2024-06-03,9.45,5.0
17823,INV-202407-01313,1313,1313,2024-07,2024-07-01,9.45,5.0
17824,INV-202408-01313,1313,1313,2024-08,2024-08-02,9.45,5.0
17825,INV-202409-01313,1313,1313,2024-09,2024-09-03,9.45,5.0
17826,INV-202410-01313,1313,1313,2024-10,2024-10-02,9.45,5.0
17827,INV-202411-01313,1313,1313,2024-11,2024-11-02,9.45,5.0
17828,INV-202412-01313,1313,1313,2024-12,2024-12-02,9.45,5.0
17829,INV-202406-01314,1314,1314,2024-06,2024-06-03,30.45,5.0
17830,INV-202407-01314,1314,1314,2024-07,2024-07-03,30.45,5.0
17831,INV-202408-01314,1314,1314,2024-08,2024-08-02,30.45,5.0
17832,INV-202409-01314,1314,1314,2024-09,2024-09-01,30.45,5.0
17833,INV-202410-01314,1314,1314,2024-10,2024-10-03,30.45,5.0
17834,INV-202411-01314,1314,1314,2024-11,2024-11-01,30.45,5.0
17835,INV-202412-01314,1314,1314,2024-12,2024-12-01,30.45,5.0
17836,INV-202308-01315,1315,1315,2023-08,2023-08-02,30.45,5.0
17837,INV-202309-01315,1315,1315,2023-09,2023-09-02,30.45,5.0
17838,INV-202310-01315,1315,1315,2023-10,2023-10-02,30.45,5.0
17839,INV-202311-01315,1315,1315,2023-11,2023-11-02,30.45,5.0
17840,INV-202312-01315,1315,1315,2023-12,2023-12-01,30.45,5.0
17841,INV-202401-01315,1315,1315,2024-01,2024-01-02,30.45,5.0
17842,INV-202402-01315,1315,1315,2024-02,2024-02-01,30.45,5.0
17843,INV-202403-01315,1315,1315,2024-03,2024-03-03,30.45,5.0
17844,INV-202404-01315,1315,1315,2024-04,2024-04-03,-30.45,5.0
17845,INV-202405-01315,1315,1315,2024-05,2024-05-01,30.45,5.0
17846,INV-202406-01315,1315,1315,2024-06,2024-06-03,-30.45,5.0
17847,INV-202407-01315,1315,1315,2024-07,2024-07-03,30.45,5.0
17848,INV-202408-01315,1315,1315,2024-08,2024-08-02,30.45,5.0
17849,INV-202409-01315,1315,1315,2024-09,2024-09-02,30.45,5.0
17850,INV-202410-01315,1315,1315,2024-10,2024-10-03,30.45,5.0
17851,INV-202411-01315,1315,1315,2024-11,2024-11-03,30.45,5.0
17852,INV-202412-01315,1315,1315,2024-12,2024-12-02,30.45,5.0
17853,INV-202402-01316,1316,1316,2024-02,2024-02-02,30.45,5.0
17854,INV-202403-01316,1316,1316,2024-03,2024-03-02,30.45,5.0
17855,INV-202404-01316,1316,1316,2024-04,2024-04-02,30.45,5.0
17856,INV-202405-01316,1316,1316,2024-05,2024-05-03,30.45,5.0
17857,INV-202406-01316,1316,1316,2024-06,2024-06-03,30.45,5.0
17858,INV-202407-01316,1316,1316,2024-07,2024-07-01,30.45,5.0
17859,INV-202408-01316,1316,1316,2024-08,2024-08-02,30.45,5.0
17860,INV-202409-01316,1316,1316,2024-09,2024-09-02,30.45,5.0
17861,INV-202410-01316,1316,1316,2024-10,2024-10-03,30.45,5.0
17862,INV-202411-01316,1316,1316,2024-11,2024-11-02,30.45,5.0
17863,INV-202412-01316,1316,1316,2024-12,2024-12-02,30.45,5.0
17864,INV-202311-01317,1317,1317,2023-11,2023-11-01,30.45,5.0
17865,INV-202312-01317,1317,1317,2023-12,2023-12-02,30.45,5.0
17866,INV-202401-01317,1317,1317,2024-01,2024-01-02,30.45,5.0
17867,INV-202402-01317,1317,1317,2024-02,2024-02-01,30.45,5.0
17868,INV-202403-01317,1317,1317,2024-03,2024-03-02,30.45,5.0
17869,INV-202404-01317,1317,1317,2024-04,2024-04-03,30.45,5.0
17870,INV-202405-01317,1317,1317,2024-05,2024-05-03,30.45,5.0
17871,INV-202406-01317,1317,1317,2024-06,2024-06-01,30.45,5.0
17872,INV-202407-01317,1317,1317,2024-07,2024-07-01,30.45,5.0
17873,INV-202408-01317,1317,1317,2024-08,2024-08-03,30.45,5.0
17874,INV-202409-01317,1317,1317,2024-09,2024-09-03,30.45,5.0
17875,INV-202410-01317,1317,1317,2024-10,2024-10-02,30.45,5.0
17876,INV-202411-01317,1317,1317,2024-11,2024-11-03,30.45,5.0
17877,INV-202412-01317,1317,1317,2024-12,2024-12-01,30.45,5.0
17878,INV-202405-01318,1318,1318,2024-05,2024-05-03,9.45,5.0
17879,INV-202406-01318,1318,1318,2024-06,2024-06-01,9.45,5.0
17880,INV-202407-01318,901318,901318,2024-07,2024-07-02,18.9,5.0
17881,INV-202408-01318,1318,1318,2024-08,2024-08-03,9.45,5.0
17882,INV-202409-01318,1318,1318,2024-09,2024-09-02,9.45,5.0
17883,INV-202410-01318,1318,1318,2024-10,2024-10-03,9.45,5.0
17884,INV-202411-01318,1318,1318,2024-11,2024-11-01,9.45,5.0
17885,INV-202412-01318,1318,1318,2024-12,2024-12-01,9.45,5.0
17886,INV-202403-01319,1319,1319,2024-03,2024-03-01,82.95,5.0
17887,INV-202404-01319,1319,1319,2024-04,2024-04-01,82.95,5.0
17888,INV-202405-01319,1319,1319,2024-05,2024-05-01,82.95,5.0
17889,INV-202406-01319,1319,1319,2024-06,2024-06-02,82.95,5.0
17890,INV-202407-01319,1319,1319,2024-07,2024-07-03,82.95,5.0
17891,INV-202408-01319,1319,1319,2024-08,2024-08-01,82.95,5.0
17892,INV-202409-01319,1319,1319,2024-09,2024-09-01,82.95,5.0
17893,INV-202410-01319,1319,1319,2024-10,2024-10-02,82.95,5.0
17894,INV-202411-01319,1319,1319,2024-11,2024-11-01,82.95,5.0
17895,INV-202412-01319,1319,1319,2024-12,2024-12-02,82.95,5.0
17896,INV-202311-01320,1320,1320,2023-11,2023-11-03,30.45,5.0
17897,INV-202312-01320,1320,1320,2023-12,2023-12-01,30.45,5.0
17898,INV-202401-01320,1320,1320,2024-01,2024-01-03,30.45,5.0
17899,INV-202402-01320,1320,1320,2024-02,2024-02-03,30.45,5.0
17900,INV-202403-01320,1320,1320,2024-03,2024-03-01,30.45,5.0
17901,INV-202404-01320,1320,1320,2024-04,2024-04-01,30.45,5.0
17902,INV-202405-01320,1320,1320,2024-05,2024-05-01,30.45,5.0
17903,INV-202406-01320,1320,1320,2024-06,2024-06-02,30.45,5.0
17904,INV-202407-01320,1320,1320,2024-07,2024-07-02,30.45,5.0
17905,INV-202408-01320,1320,1320,2024-08,2024-08-03,30.45,5.0
17906,INV-202409-01320,1320,1320,2024-09,2024-09-01,30.45,5.0
17907,INV-202410-01320,1320,1320,2024-10,2024-10-01,30.45,150.0
17908,INV-202411-01320,1320,1320,2024-11,2024-11-02,30.45,5.0
17909,INV-202412-01320,1320,1320,2024-12,2024-12-02,30.45,5.0
17910,INV-202310-01321,1321,1321,2023-10,2023-10-03,82.95,5.0
17911,INV-202311-01321,1321,1321,2023-11,2023-11-01,82.95,5.0
17912,INV-202312-01321,1321,1321,2023-12,2023-12-01,82.95,5.0
17913,INV-202401-01321,1321,1321,2024-01,2024-01-01,82.95,5.0
17914,INV-202402-01321,1321,1321,2024-02,2024-02-01,82.95,5.0
17915,INV-202403-01321,1321,1321,2024-03,2024-03-01,82.95,5.0
17916,INV-202404-01321,1321,1321,2024-04,2024-04-03,82.95,5.0
17917,INV-202405-01321,1321,1321,2024-05,2024-05-01,82.95,5.0
17918,INV-202406-01321,1321,1321,2024-06,2024-06-01,82.95,5.0
17919,INV-202407-01321,1321,1321,2024-07,2024-07-03,82.95,5.0
17920,INV-202408-01321,1321,1321,2024-08,2024-08-03,82.95,5.0
17921,INV-202409-01321,1321,1321,2024-09,2024-09-01,506.63,5.0
17922,INV-202410-01321,1321,1321,2024-10,2024-10-02,82.95,5.0
17923,INV-202411-01321,1321,1321,2024-11,2024-11-02,82.95,5.0
17924,INV-202412-01321,1321,1321,2024-12,2024-12-01,82.95,5.0
17925,INV-202403-01322,1322,1322,2024-03,2024-03-02,9.45,5.0
17926,INV-202404-01322,1322,1322,2024-04,2024-04-02,9.45,5.0
17927,INV-202405-01322,1322,1322,2024-05,2024-05-02,9.45,5.0
17928,INV-202406-01322,1322,1322,2024-06,2024-06-01,9.45,5.0
17929,INV-202407-01322,1322,1322,2024-07,2024-07-03,9.45,5.0
17930,INV-202408-01322,1322,1322,2024-08,2024-08-02,9.45,5.0
17931,INV-202409-01322,1322,1322,2024-09,2024-09-02,9.45,5.0
17932,INV-202410-01322,1322,1322,2024-10,2024-10-03,9.45,5.0
17933,INV-202411-01322,1322,1322,2024-11,2024-11-02,9.45,5.0
17934,INV-202412-01322,1322,1322,2024-12,2024-12-03,9.45,5.0
17935,INV-202311-01323,1323,1323,2023-11,2023-11-01,9.45,5.0
17936,INV-202312-01323,1323,1323,2023-12,2023-12-01,9.45,5.0
17937,INV-202401-01323,1323,1323,2024-01,2024-01-01,9.45,5.0
17938,INV-202402-01323,1323,1323,2024-02,2024-02-01,9.45,5.0
17939,INV-202403-01323,1323,1323,2024-03,2024-03-03,9.45,5.0
17940,INV-202404-01323,1323,1323,2024-04,2024-04-03,9.45,5.0
17941,INV-202405-01323,1323,1323,2024-05,2024-05-01,9.45,5.0
17942,INV-202406-01323,1323,1323,2024-06,2024-06-03,9.45,5.0
17943,INV-202407-01323,1323,1323,2024-07,2024-07-03,9.45,5.0
17944,INV-202408-01323,1323,1323,2024-08,2024-08-02,9.45,5.0
17945,INV-202409-01323,1323,1323,2024-09,2024-09-02,9.45,5.0
17946,INV-202410-01323,1323,1323,2024-10,2024-10-03,9.45,5.0
17947,INV-202411-01323,1323,1323,2024-11,2024-11-01,9.45,5.0
17948,INV-202412-01323,1323,1323,2024-12,2024-12-01,9.45,5.0
17949,INV-202303-01324,1324,1324,2023-03,2023-03-02,30.45,5.0
17950,INV-202304-01324,1324,1324,2023-04,2023-04-03,30.45,5.0
17951,INV-202305-01324,1324,1324,2023-05,2023-05-03,30.45,5.0
17952,INV-202306-01324,1324,1324,2023-06,2023-06-02,30.45,5.0
17953,INV-202307-01324,1324,1324,2023-07,2023-07-01,30.45,5.0
17954,INV-202308-01324,1324,1324,2023-08,2023-08-02,30.45,5.0
17955,INV-202309-01324,1324,1324,2023-09,2023-09-02,30.45,5.0
17956,INV-202310-01324,1324,1324,2023-10,2023-10-03,30.45,5.0
17957,INV-202311-01324,1324,1324,2023-11,2023-11-03,30.45,5.0
17958,INV-202312-01324,1324,1324,2023-12,2023-12-01,30.45,5.0
17959,INV-202401-01324,1324,1324,2024-01,2024-01-03,30.45,5.0
17960,INV-202402-01324,1324,1324,2024-02,2024-02-03,30.45,5.0
17961,INV-202403-01324,1324,1324,2024-03,2024-03-03,30.45,5.0
17962,INV-202404-01324,1324,1324,2024-04,2024-04-03,30.45,5.0
17963,INV-202405-01324,1324,1324,2024-05,2024-05-02,30.45,5.0
17964,INV-202406-01324,1324,1324,2024-06,2024-06-01,30.45,5.0
17965,INV-202407-01324,1324,1324,2024-07,,30.45,5.0
17966,INV-202408-01324,1324,1324,2024-08,2024-08-03,30.45,5.0
17967,INV-202409-01324,1324,1324,2024-09,2024-09-03,30.45,5.0
17968,INV-202410-01324,1324,1324,2024-10,2024-10-01,337.61,5.0
17969,INV-202411-01324,1324,1324,2024-11,2024-11-01,30.45,5.0
17970,INV-202412-01324,1324,1324,2024-12,2024-12-01,-30.45,5.0
17971,INV-202302-01325,1325,1325,2023-02,2023-02-01,30.45,5.0
17972,INV-202303-01325,1325,1325,2023-03,2023-03-01,30.45,5.0
17973,INV-202304-01325,1325,1325,2023-04,2023-04-03,30.45,5.0
17974,INV-202305-01325,1325,1325,2023-05,2023-05-02,30.45,5.0
17975,INV-202306-01325,1325,1325,2023-06,2023-06-03,30.45,5.0
17976,INV-202307-01325,1325,1325,2023-07,2023-07-01,30.45,5.0
17977,INV-202308-01325,1325,1325,2023-08,2023-08-01,30.45,5.0
17978,INV-202309-01325,1325,1325,2023-09,2023-09-02,30.45,5.0
17979,INV-202310-01325,1325,1325,2023-10,2023-10-03,30.45,5.0
17980,INV-202311-01325,1325,1325,2023-11,2023-11-03,30.45,5.0
17981,INV-202312-01325,1325,1325,2023-12,2023-12-02,30.45,5.0
17982,INV-202401-01325,1325,1325,2024-01,2024-01-03,30.45,5.0
17983,INV-202402-01325,1325,1325,2024-02,2024-02-03,30.45,5.0
17984,INV-202403-01325,1325,1325,2024-03,2024-03-03,30.45,5.0
17985,INV-202404-01325,1325,1325,2024-04,2024-04-02,30.45,5.0
17986,INV-202405-01325,1325,1325,2024-05,2024-05-03,30.45,5.0
17987,INV-202406-01325,1325,1325,2024-06,2024-06-02,30.45,5.0
17988,INV-202407-01325,1325,1325,2024-07,2024-07-02,30.45,5.0
17989,INV-202408-01325,1325,1325,2024-08,2024-08-02,30.45,5.0
17990,INV-202409-01325,1325,1325,2024-09,2024-09-02,30.45,5.0
17991,INV-202410-01325,1325,1325,2024-10,2024-10-01,30.45,5.0
17992,INV-202411-01325,1325,1325,2024-11,2024-11-02,30.45,5.0
17993,INV-202412-01325,1325,1325,2024-12,2024-12-03,30.45,5.0
17994,INV-202408-01326,1326,1326,2024-08,2024-08-02,208.95,5.0
17995,INV-202409-01326,1326,1326,2024-09,2024-09-03,208.95,5.0
17996,INV-202410-01326,1326,1326,2024-10,2024-10-03,208.95,5.0
17997,INV-202411-01326,1326,1326,2024-11,2024-11-03,208.95,5.0
17998,INV-202412-01326,1326,1326,2024-12,2024-12-03,208.95,5.0
17999,INV-202306-01327,1327,1327,2023-06,2023-06-02,82.95,5.0
18000,INV-202307-01327,1327,1327,2023-07,2023-07-03,82.95,5.0
18001,INV-202308-01327,1327,1327,2023-08,2023-08-02,82.95,5.0
18002,INV-202309-01327,1327,1327,2023-09,2023-09-02,82.95,5.0
18003,INV-202310-01327,1327,1327,2023-10,2023-12-17,82.95,5.0
18004,INV-202311-01327,1327,1327,2023-11,2023-11-02,82.95,5.0
18005,INV-202312-01327,1327,1327,2023-12,2023-12-03,82.95,5.0
18006,INV-202401-01327,1327,1327,2024-01,2024-01-03,82.95,5.0
18007,INV-202402-01327,1327,1327,2024-02,2024-02-01,82.95,5.0
18008,INV-202403-01327,1327,1327,2024-03,2024-03-01,82.95,5.0
18009,INV-202404-01327,1327,1327,2024-04,2024-04-02,82.95,5.0
18010,INV-202405-01327,1327,1327,2024-05,2024-05-02,82.95,5.0
18011,INV-202406-01327,1327,1327,2024-06,2024-06-01,82.95,5.0
18012,INV-202407-01327,1327,1327,2024-07,2024-07-01,165.9,5.0
18013,INV-202408-01327,1327,1327,2024-08,2024-08-02,82.95,5.0
18014,INV-202409-01327,1327,1327,2024-09,2024-09-02,82.95,5.0
18015,INV-202410-01327,1327,1327,2024-10,2024-10-01,82.95,5.0
18016,INV-202411-01327,1327,1327,2024-11,2024-11-02,82.95,5.0
18017,INV-202412-01327,1327,1327,2024-12,2024-12-02,82.95,5.0
18018,INV-202405-01328,1328,1328,2024-05,2024-05-02,9.45,5.0
18019,INV-202406-01328,1328,1328,2024-06,2024-06-01,9.45,5.0
18020,INV-202407-01328,1328,1328,2024-07,2024-07-01,9.45,5.0
18021,INV-202408-01328,1328,1328,2024-08,2024-08-01,9.45,5.0
18022,INV-202409-01328,1328,1328,2024-09,2024-09-01,9.45,5.0
18023,INV-202410-01328,1328,1328,2024-10,2024-10-02,9.45,5.0
18024,INV-202411-01328,1328,1328,2024-11,2025-01-04,9.45,5.0
18025,INV-202412-01328,1328,1328,2024-12,2024-12-03,9.45,5.0
18026,INV-202303-01329,1329,1329,2023-03,2023-03-02,82.95,5.0
18027,INV-202304-01329,1329,1329,2023-04,2023-04-03,82.95,5.0
18028,INV-202305-01329,1329,1329,2023-05,2023-05-01,82.95,5.0
18029,INV-202306-01329,1329,1329,2023-06,2023-08-01,82.95,5.0
18030,INV-202307-01329,1329,1329,2023-07,2023-07-01,82.95,5.0
18031,INV-202308-01329,1329,1329,2023-08,2023-08-02,82.95,5.0
18032,INV-202309-01329,1329,1329,2023-09,2023-09-02,82.95,5.0
18033,INV-202310-01329,1329,1329,2023-10,2023-10-02,82.95,5.0
18034,INV-202311-01329,1329,1329,2023-11,2023-11-02,82.95,5.0
18035,INV-202312-01329,1329,1329,2023-12,2023-12-01,82.95,5.0
18036,INV-202401-01329,1329,1329,2024-01,2024-01-03,82.95,5.0
18037,INV-202402-01329,1329,1329,2024-02,2024-02-02,82.95,5.0
18038,INV-202403-01329,1329,1329,2024-03,2024-03-03,82.95,5.0
18039,INV-202404-01329,1329,1329,2024-04,2024-04-01,82.95,5.0
18040,INV-202405-01329,1329,1329,2024-05,2024-05-03,82.95,5.0
18041,INV-202406-01329,1329,1329,2024-06,2024-06-03,82.95,5.0
18042,INV-202407-01329,1329,1329,2024-07,2024-07-02,82.95,5.0
18043,INV-202408-01329,1329,1329,2024-08,2024-08-02,82.95,5.0
18044,INV-202409-01329,1329,1329,2024-09,2024-09-03,82.95,5.0
18045,INV-202410-01329,1329,1329,2024-10,2024-10-02,82.95,5.0
18046,INV-202411-01329,1329,1329,2024-11,2024-11-03,82.95,5.0
18047,INV-202412-01329,1329,1329,2024-12,2024-12-01,82.95,5.0
18048,INV-202303-01330,1330,1330,2023-03,2023-03-01,9.45,5.0
18049,INV-202304-01330,1330,1330,2023-04,2023-04-02,9.45,5.0
18050,INV-202305-01330,1330,1330,2023-05,2023-05-03,9.45,5.0
18051,INV-202306-01330,1330,1330,2023-06,2023-06-01,9.45,5.0
18052,INV-202307-01330,1330,1330,2023-07,2023-07-02,9.45,5.0
18053,INV-202308-01330,1330,1330,2023-08,2023-08-01,9.45,5.0
18054,INV-202309-01330,1330,1330,2023-09,2023-09-01,9.45,5.0
18055,INV-202310-01330,1330,1330,2023-10,2023-10-01,9.45,5.0
18056,INV-202311-01330,1330,1330,2023-11,2023-11-03,9.45,5.0
18057,INV-202312-01330,1330,1330,2023-12,2023-12-03,9.45,5.0
18058,INV-202401-01330,1330,1330,2024-01,2024-01-01,9.45,5.0
18059,INV-202402-01330,1330,1330,2024-02,2024-02-02,9.45,5.0
18060,INV-202301-01331,1331,1331,2023-01,2023-01-03,30.45,5.0
18061,INV-202302-01331,1331,1331,2023-02,2023-02-02,30.45,5.0
18062,INV-202303-01331,1331,1331,2023-03,2023-03-03,30.45,5.0
18063,INV-202304-01331,1331,1331,2023-04,2023-04-01,30.45,5.0
18064,INV-202305-01331,1331,1331,2023-05,2023-05-01,30.45,5.0
18065,INV-202306-01331,1331,1331,2023-06,2023-06-01,30.45,5.0
18066,INV-202307-01331,1331,1331,2023-07,2023-07-02,30.45,5.0
18067,INV-202308-01331,1331,1331,2023-08,2023-08-01,30.45,5.0
18068,INV-202309-01331,1331,1331,2023-09,2023-09-03,30.45,5.0
18069,INV-202310-01331,1331,1331,2023-10,2023-10-03,30.45,5.0
18070,INV-202311-01331,1331,1331,2023-11,2023-11-03,30.45,5.0
18071,INV-202312-01331,1331,1331,2023-12,2023-12-01,30.45,5.0
18072,INV-202401-01331,1331,1331,2024-01,2024-01-03,30.45,5.0
18073,INV-202402-01331,1331,1331,2024-02,2024-02-03,30.45,5.0
18074,INV-202403-01331,1331,1331,2024-03,2024-03-03,30.45,5.0
18075,INV-202404-01331,1331,1331,2024-04,2024-04-02,30.45,5.0
18076,INV-202405-01331,1331,1331,2024-05,2024-05-03,30.45,5.0
18077,INV-202406-01331,1331,1331,2024-06,2024-06-03,30.45,5.0
18078,INV-202407-01331,1331,1331,2024-07,2024-07-03,30.45,5.0
18079,INV-202408-01331,1331,1331,2024-08,2024-08-01,30.45,5.0
18080,INV-202409-01331,1331,1331,2024-09,2024-09-02,30.45,5.0
18081,INV-202410-01331,1331,1331,2024-10,2024-10-02,30.45,5.0
18082,INV-202411-01331,1331,1331,2024-11,2024-11-03,30.45,5.0
18083,INV-202412-01331,1331,1331,2024-12,2024-12-03,30.45,5.0
18084,INV-202305-01332,1332,1332,2023-05,2023-05-02,9.45,5.0
18085,INV-202306-01332,1332,1332,2023-06,2023-06-01,9.45,5.0
18086,INV-202307-01332,1332,1332,2023-07,2023-07-02,9.45,5.0
18087,INV-202308-01332,1332,1332,2023-08,2023-08-03,9.45,5.0
18088,INV-202309-01332,1332,1332,2023-09,2023-09-01,9.45,5.0
18089,INV-202310-01332,1332,1332,2023-10,2023-10-02,9.45,5.0
18090,INV-202408-01333,1333,1333,2024-08,2024-08-03,9.45,5.0
18091,INV-202409-01333,1333,1333,2024-09,2024-09-02,9.45,5.0
18092,INV-202410-01333,1333,1333,2024-10,2024-10-02,9.45,5.0
18093,INV-202411-01333,1333,1333,2024-11,2024-11-01,9.45,5.0
18094,INV-202412-01333,1333,1333,2024-12,2024-12-01,9.45,5.0
18095,INV-202312-01334,1334,1334,2023-12,2023-12-01,30.45,5.0
18096,INV-202401-01334,1334,1334,2024-01,2024-01-03,30.45,5.0
18097,INV-202402-01334,1334,1334,2024-02,2024-02-02,30.45,5.0
18098,INV-202403-01334,1334,1334,2024-03,2024-03-03,30.45,5.0
18099,INV-202404-01334,1334,1334,2024-04,2024-04-02,30.45,5.0
18100,INV-202405-01334,1334,1334,2024-05,2024-05-02,30.45,5.0
18101,INV-202406-01334,1334,1334,2024-06,2024-06-03,30.45,5.0
18102,INV-202407-01334,1334,1334,2024-07,2024-07-01,30.45,5.0
18103,INV-202408-01334,1334,1334,2024-08,2024-08-01,30.45,5.0
18104,INV-202409-01334,1334,1334,2024-09,2024-09-01,30.45,5.0
18105,INV-202410-01334,1334,1334,2024-10,,30.45,5.0
18106,INV-202411-01334,1334,1334,2024-11,2024-11-01,30.45,5.0
18107,INV-202412-01334,1334,1334,2024-12,2024-12-02,30.45,5.0
18108,INV-202301-01335,1335,1335,2023-01,2023-01-01,30.45,5.0
18109,INV-202302-01335,1335,1335,2023-02,2023-02-03,30.45,5.0
18110,INV-202303-01335,1335,1335,2023-03,2023-03-03,30.45,5.0
18111,INV-202304-01335,1335,1335,2023-04,2023-04-02,30.45,5.0
18112,INV-202305-01335,1335,1335,2023-05,2023-05-03,30.45,5.0
18113,INV-202306-01335,1335,1335,2023-06,2023-06-02,30.45,5.0
18114,INV-202307-01335,1335,1335,2023-07,2023-07-01,30.45,5.0
18115,INV-202308-01335,1335,1335,2023-08,2023-08-02,30.45,5.0
18116,INV-202309-01335,1335,1335,2023-09,2023-09-03,30.45,5.0
18117,INV-202310-01335,1335,1335,2023-10,2023-10-03,30.45,5.0
18118,INV-202311-01335,1335,1335,2023-11,2023-11-02,30.45,5.0
18119,INV-202312-01335,1335,1335,2023-12,2023-12-01,30.45,5.0
18120,INV-202401-01335,1335,1335,2024-01,2024-01-02,30.45,5.0
18121,INV-202402-01335,1335,1335,2024-02,2024-02-01,30.45,5.0
18122,INV-202403-01335,1335,1335,2024-03,2024-03-01,30.45,5.0
18123,INV-202404-01335,1335,1335,2024-04,2024-04-03,30.45,5.0
18124,INV-202405-01335,1335,1335,2024-05,2024-05-02,30.45,5.0
18125,INV-202406-01335,1335,1335,2024-06,2024-06-02,30.45,5.0
18126,INV-202407-01335,1335,1335,2024-07,2024-07-03,30.45,5.0
18127,INV-202408-01335,1335,1335,2024-08,2024-08-03,30.45,5.0
18128,INV-202409-01335,1335,1335,2024-09,2024-09-03,30.45,5.0
18129,INV-202410-01335,1335,1335,2024-10,2024-10-02,30.45,5.0
18130,INV-202411-01335,1335,1335,2024-11,2024-11-01,30.45,5.0
18131,INV-202412-01335,1335,1335,2024-12,2024-12-03,30.45,5.0
18132,INV-202404-01336,1336,1336,2024-04,2024-04-03,30.45,5.0
18133,INV-202405-01336,1336,1336,2024-05,2024-05-01,30.45,5.0
18134,INV-202406-01336,1336,1336,2024-06,2024-06-01,30.45,5.0
18135,INV-202407-01336,1336,1336,2024-07,2024-07-01,30.45,5.0
18136,INV-202408-01336,1336,1336,2024-08,2024-08-02,30.45,5.0
18137,INV-202409-01336,1336,1336,2024-09,2024-09-03,30.45,5.0
18138,INV-202410-01336,1336,1336,2024-10,2024-10-01,30.45,5.0
18139,INV-202411-01336,1336,1336,2024-11,2024-11-03,30.45,5.0
18140,INV-202412-01336,1336,1336,2024-12,2024-12-01,30.45,5.0
18141,INV-202407-01337,1337,1337,2024-07,2024-07-03,60.9,5.0
18142,INV-202408-01337,1337,1337,2024-08,2024-08-02,30.45,5.0
18143,INV-202409-01337,1337,1337,2024-09,2024-09-02,30.45,5.0
18144,INV-202410-01337,1337,1337,2024-10,2024-10-02,30.45,5.0
18145,INV-202411-01337,1337,1337,2024-11,2024-11-01,30.45,5.0
18146,INV-202303-01338,1338,1338,2023-03,2023-03-03,30.45,5.0
18147,INV-202304-01338,1338,1338,2023-04,2023-04-02,30.45,5.0
18148,INV-202305-01338,1338,1338,2023-05,2023-05-03,30.45,5.0
18149,INV-202306-01338,1338,1338,2023-06,2023-06-02,30.45,5.0
18150,INV-202307-01338,1338,1338,2023-07,2023-07-03,30.45,5.0
18151,INV-202308-01338,1338,1338,2023-08,2023-08-02,30.45,5.0
18152,INV-202309-01338,1338,1338,2023-09,2023-09-01,30.45,5.0
18153,INV-202310-01338,1338,1338,2023-10,2023-10-03,30.45,5.0
18154,INV-202311-01338,1338,1338,2023-11,2023-11-01,30.45,5.0
18155,INV-202312-01338,1338,1338,2023-12,2023-12-03,30.45,5.0
18156,INV-202401-01338,1338,1338,2024-01,2024-01-03,30.45,5.0
18157,INV-202402-01338,1338,1338,2024-02,2024-02-02,30.45,5.0
18158,INV-202403-01338,1338,1338,2024-03,2024-03-01,30.45,5.0
18159,INV-202404-01338,1338,1338,2024-04,2024-04-02,30.45,5.0
18160,INV-202405-01338,1338,1338,2024-05,2024-05-02,30.45,5.0
18161,INV-202406-01338,1338,1338,2024-06,2024-06-01,30.45,5.0
18162,INV-202407-01338,1338,1338,2024-07,2024-07-03,60.9,5.0
18163,INV-202408-01338,1338,1338,2024-08,2024-08-01,,5.0
18164,INV-202409-01338,1338,1338,2024-09,2024-09-03,30.45,5.0
18165,INV-202410-01338,1338,1338,2024-10,2024-10-02,30.45,5.0
18166,INV-202411-01338,1338,1338,2024-11,2024-11-03,30.45,5.0
18167,INV-202412-01338,1338,1338,2024-12,2024-12-02,30.45,5.0
18168,INV-202312-01339,1339,1339,2023-12,2023-12-01,9.45,5.0
18169,INV-202401-01339,1339,1339,2024-01,2024-01-01,9.45,5.0
18170,INV-202402-01339,1339,1339,2024-02,2024-02-01,9.45,5.0
18171,INV-202403-01339,1339,1339,2024-03,2024-03-02,9.45,55.0
18172,INV-202404-01339,1339,1339,2024-04,2024-04-02,9.45,5.0
18173,INV-202405-01339,1339,1339,2024-05,2024-05-03,9.45,5.0
18174,INV-202406-01339,1339,1339,2024-06,2024-06-02,9.45,5.0
18175,INV-202407-01339,1339,1339,2024-07,2024-07-01,9.45,5.0
18176,INV-202408-01339,1339,1339,2024-08,2024-08-03,9.45,5.0
18177,INV-202409-01339,1339,1339,2024-09,2024-09-03,9.45,5.0
18178,INV-202410-01339,1339,1339,2024-10,2024-10-01,9.45,5.0
18179,INV-202411-01339,1339,1339,2024-11,2024-11-01,9.45,5.0
18180,INV-202412-01339,1339,1339,2024-12,2024-12-01,9.45,5.0
18181,INV-202408-01340,1340,1340,2024-08,2024-08-01,30.45,5.0
18182,INV-202409-01340,1340,1340,2024-09,2024-09-01,30.45,5.0
